 -0.0002108719927491620183 -0.0002108719927491620183 -0.0002108719927491620183
 -1.5183300092758145183e-05 -1.5183300092758145183e-05 -1.5183300092758145183e-05
 -1.4442500287259463221e-05 -1.4442500287259463221e-05 -1.4442500287259463221e-05
 2.7029099669562128838e-07 2.7029099669562128838e-07 2.7029099669562128838e-07
 8.2645499333011684939e-08 8.2645499333011684939e-08 8.2645499333011684939e-08
 -0.00014463000115938484669 -0.00014463000115938484669 -0.00014463000115938484669
 -1.8903599539044080302e-06 -1.8903599539044080302e-06 -1.8903599539044080302e-06
 -0.00010171200119657441974 -0.00010171200119657441974 -0.00010171200119657441974
 0.00011645100312307476997 0.00011645100312307476997 0.00011645100312307476997
 1.7788299828680464998e-06 1.7788299828680464998e-06 1.7788299828680464998e-06
 1.381839979330834467e-06 1.381839979330834467e-06 1.381839979330834467e-06
 -0.00015736400382593274117 -0.00015736400382593274117 -0.00015736400382593274117
 -2.2760900719731580466e-06 -2.2760900719731580466e-06 -2.2760900719731580466e-06
 2.3794000298948958516e-06 2.3794000298948958516e-06 2.3794000298948958516e-06
 1.0485199709364678711e-05 1.0485199709364678711e-05 1.0485199709364678711e-05
 -0.00027015499654226005077 -0.00027015499654226005077 -0.00027015499654226005077
 -0.00046828499762341380119 -0.00046828499762341380119 -0.00046828499762341380119
 -2.1177399958105525002e-06 -2.1177399958105525002e-06 -2.1177399958105525002e-06
 -1.0653700428520096466e-06 -1.0653700428520096466e-06 -1.0653700428520096466e-06
